date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:08:56	110081/110081	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2006:33:11%20GMT	https://pixelpiernyc.vamtam.com/2023/10/20/collect-branding/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/10/20/collect-branding/index.html	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:08:56	109455/109455	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2006:29:37%20GMT	https://pixelpiernyc.vamtam.com/2023/10/20/inside-the-box/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/10/20/inside-the-box/index.html	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:08:57	110257/110257	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2006:33:12%20GMT	https://pixelpiernyc.vamtam.com/2023/10/20/together-brand/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/10/20/together-brand/index.html	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:08:57	41336/41336	---M--	200	added ('OK')	image/webp	etag:%226571fa1d-a178%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/pexels-created-stories-11464428.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/pexels-created-stories-11464428.jpg	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:08:57	57490/57490	---M--	200	added ('OK')	image/webp	etag:%226571fa1b-e092%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/GettyImages-1409965331-1536x1414.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/GettyImages-1409965331-1536x1414.jpg	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:08:59	67066/67066	---M--	200	added ('OK')	image/webp	etag:%226571fa2d-105fa%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/pexels-karina-zhukovskaya-6446709-2.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/pexels-karina-zhukovskaya-6446709-2.jpg	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:00	110358/110358	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2011:32:50%20GMT	https://pixelpiernyc.vamtam.com/2023/10/20/grow/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/10/20/grow/index.html	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:00	110380/110380	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2011:36:34%20GMT	https://pixelpiernyc.vamtam.com/2023/10/20/brand-factory/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/10/20/brand-factory/index.html	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:00	12208/12208	---M--	200	added ('OK')	image/webp	etag:%226571f96e-2fb0%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/2-1.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/2-1.jpg	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:00	92774/92774	---M--	200	added ('OK')	image/webp	etag:%226571fa51-16a66%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/Project.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/Project.jpg	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:01	109510/109510	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2004:48:45%20GMT	https://pixelpiernyc.vamtam.com/2023/11/28/the-most-striking-branding-trends-in-2023/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/11/28/the-most-striking-branding-trends-in-2023/index.html	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:02	72250/72250	---M--	200	added ('OK')	image/webp	etag:%226571f976-11a3a%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/GettyImages-1471690759.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/GettyImages-1471690759.jpg	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:02	9988/9988	---M--	200	added ('OK')	image/webp	etag:%226571f97d-2704%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/1-1.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/1-1.jpg	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:03	106924/106924	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2012:09:44%20GMT	https://pixelpiernyc.vamtam.com/2023/11/28/exploring-the-power-of-ai-2/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/11/28/exploring-the-power-of-ai-2/index.html	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:04	106997/106997	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2006:40:29%20GMT	https://pixelpiernyc.vamtam.com/2023/11/28/12-factors-to-consider-when-designing-a-new-logo/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/11/28/12-factors-to-consider-when-designing-a-new-logo/index.html	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:05	61044/61044	---M--	200	added ('OK')	image/webp	etag:%226571f98c-ee74%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/pexels-google-deepmind-17485709.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/pexels-google-deepmind-17485709.jpg	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:05	98368/98368	---M--	200	added ('OK')	image/webp	etag:%226571f985-18040%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/pexels-google-deepmind-17485013.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/pexels-google-deepmind-17485013.jpg	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:05	16894/16894	---M--	200	added ('OK')	image/webp	etag:%226571f993-41fe%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/pexels-karolina-grabowska-4397898.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/11/pexels-karolina-grabowska-4397898.jpg	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:06	107490/107490	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2013:09:05%20GMT	https://pixelpiernyc.vamtam.com/2023/11/28/managing-up-building-meaningful-work-relationships-with-your-team/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/11/28/managing-up-building-meaningful-work-relationships-with-your-team/index.html	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:06	106714/106714	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2013:09:06%20GMT	https://pixelpiernyc.vamtam.com/2023/11/28/faster-website-launches-better-results/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/11/28/faster-website-launches-better-results/index.html	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:07	93708/93708	---M--	200	added ('OK')	image/webp	etag:%226571f731-16e0c%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-zack-jarosz-1727658.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-zack-jarosz-1727658.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:08	318/318	---MCZ	200	added ('OK')	text/css	etag:W/%226866e343-13e%22	https://pixelpiernyc.vamtam.com/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.min.css?ver=3.30.0	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.min415f.css	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:08	107090/107090	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2013:09:07%20GMT	https://pixelpiernyc.vamtam.com/2023/11/28/exploring-the-power-of-ai/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/11/28/exploring-the-power-of-ai/index.html	(from https://pixelpiernyc.vamtam.com/branding-agency/)
18:09:09	139/139	---MCZ	200	added ('OK')	text/css	etag:W/%226866e343-8b%22	https://pixelpiernyc.vamtam.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?ver=3.30.0	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min415f.css	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:10	69534/69534	---MCZ	200	added ('OK')	text/css	etag:W/%226877c393-10f9e%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-4604.css?ver=1752679315	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-4604bfd9.css	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:11	36935/36935	---MCZ	200	added ('OK')	text/css	etag:W/%226877c393-9047%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-16207.css?ver=1752679315	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-16207bfd9.css	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:12	77945/77945	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:09:12%20GMT	https://pixelpiernyc.vamtam.com/wp-json/wp/v2/pages/4604	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/wp/v2/pages/4604.json	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:14	2196/2196	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:09:13%20GMT	https://pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpixelpiernyc.vamtam.com%2Fhorizontal-layout%2F	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed7def.json	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Aug%202025%2013:09:14%20GMT	https://pixelpiernyc.vamtam.com/?p=4604	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/index0863.html	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:15	2353/2353	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Aug%202025%2013:09:15%20GMT	https://pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpixelpiernyc.vamtam.com%2Fhorizontal-layout%2F&format=xml	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed3779	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:15	2792/2792	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265707b63-ae8%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/logo-gallery.svg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/logo-gallery.svg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:16	12656/12656	---M--	200	added ('OK')	image/webp	etag:%226571f72c-3170%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-3692056.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-3692056.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:18	118425/118425	---M--	200	added ('OK')	image/jpeg	etag:%226571f72a-1ce99%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-6598660-681x1024.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-6598660-681x1024.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:19	338875/338875	---M--	200	added ('OK')	image/jpeg	etag:%226571f711-52bbb%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/gettyimages-200154762-004-1024x1024-1-1024x1024.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/gettyimages-200154762-004-1024x1024-1-1024x1024.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:20	104642/104642	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2009:00:23%20GMT	https://pixelpiernyc.vamtam.com/horizontal-layout/kara-morris/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/horizontal-layout/kara-morris/index.html	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:20	104762/104762	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2009:00:24%20GMT	https://pixelpiernyc.vamtam.com/horizontal-layout/hans-wagner/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/horizontal-layout/hans-wagner/index.html	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:21	104739/104739	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2009:00:26%20GMT	https://pixelpiernyc.vamtam.com/horizontal-layout/lee-fong/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/horizontal-layout/lee-fong/index.html	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:21	83220/83220	---M--	200	added ('OK')	image/jpeg	etag:%226570b581-14514%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-10559088-2-1024x1024.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-10559088-2-1024x1024.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:22	158816/158816	---M--	200	added ('OK')	image/jpeg	etag:%226571f701-26c60%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-10559088-1024x1024.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-10559088-1024x1024.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:23	106741/106741	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2009:00:32%20GMT	https://pixelpiernyc.vamtam.com/horizontal-layout/noah-zhao/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/horizontal-layout/noah-zhao/index.html	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:23	110349/110349	---M--	200	added ('OK')	image/jpeg	etag:%226570b575-1af0d%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/free-photo-of-gallery-interior-with-photography-and-modern-sculpture-1024x1024.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/free-photo-of-gallery-interior-with-photography-and-modern-sculpture-1024x1024.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:24	90456/90456	---M--	200	added ('OK')	image/jpeg	etag:%226573916f-16158%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-cottonbro-studio-8091626-1024x1024.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-cottonbro-studio-8091626-1024x1024.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:24	34664/34664	---M--	200	added ('OK')	image/webp	etag:%226571f46c-8768%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-7561225.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-7561225.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:25	104784/104784	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2009:00:26%20GMT	https://pixelpiernyc.vamtam.com/horizontal-layout/shinzo-akihiko/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/horizontal-layout/shinzo-akihiko/index.html	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:25	11222/11222	---M--	200	added ('OK')	image/webp	etag:%226571f46f-2bd6%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/GettyImages-91605946.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/GettyImages-91605946.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:26	34566/34566	---M--	200	added ('OK')	image/webp	etag:%226571f474-8706%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/free-photo-of-red-statue-of-thinking-person-copy.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/free-photo-of-red-statue-of-thinking-person-copy.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:27	79533/79533	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2010:26:11%20GMT	https://pixelpiernyc.vamtam.com/category/art/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/category/art/index.html	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:27	78035/78035	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2010:26:15%20GMT	https://pixelpiernyc.vamtam.com/category/interview/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/category/interview/index.html	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:27	108564/108564	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2009:00:29%20GMT	https://pixelpiernyc.vamtam.com/2023/10/10/celebrating-her-canvas-unveiling-the-artistic-odyssey-of-a-visionary-woman/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/10/10/celebrating-her-canvas-unveiling-the-artistic-odyssey-of-a-visionary-woman/index.html	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:27	108773/108773	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2009:00:29%20GMT	https://pixelpiernyc.vamtam.com/2023/10/10/whats-amanda-parks-talking-about-when-it-comes-to-art-thats-all-about-consumer-culture/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/10/10/whats-amanda-parks-talking-about-when-it-comes-to-art-thats-all-about-consumer-culture/index.html	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:28	18318/18318	---M--	200	added ('OK')	image/webp	etag:%226571f6d5-478e%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-ketut-subiyanto-4349939.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-ketut-subiyanto-4349939.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:29	106530/106530	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2009:00:29%20GMT	https://pixelpiernyc.vamtam.com/2023/10/10/12-awe-inspiring-immersive-exhibitions-in-london-to-book-now/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/10/10/12-awe-inspiring-immersive-exhibitions-in-london-to-book-now/index.html	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:29	8946/8946	---M--	200	added ('OK')	image/webp	etag:%226571f466-22f2%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-lil-artsy-5541019.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-lil-artsy-5541019.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:30	78016/78016	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2010:19:59%20GMT	https://pixelpiernyc.vamtam.com/category/event/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/category/event/index.html	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:30	78066/78066	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2013:09:30%20GMT	https://pixelpiernyc.vamtam.com/category/conceptual/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/category/conceptual/index.html	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:30	4638/4638	---M--	200	added ('OK')	image/webp	etag:%226571f44d-121e%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-ketut-subiyanto-4349753-cut.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-ketut-subiyanto-4349753-cut.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:32	2798/2798	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226576d051-aee%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/logo-gallery-1.svg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/logo-gallery-1.svg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:33	153123/153123	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2013:03:06%20GMT	https://pixelpiernyc.vamtam.com/horizontal-layout	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/horizontal-layout.html	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:33	21380/21380	---M--	200	added ('OK')	image/webp	etag:%22657387d3-5384%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/filipp-romanovski-CGKYNN3uuVo-unsplash.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/filipp-romanovski-CGKYNN3uuVo-unsplash.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:35	74978/74978	---M--	200	added ('OK')	image/jpeg	etag:%226573a4c6-124e2%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-3778867-1024x683.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-3778867-1024x683.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:37	121526/121526	---M--	200	added ('OK')	image/jpeg	etag:%226573a4d8-1dab6%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-cottonbro-studio-3778853-717x1024.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-cottonbro-studio-3778853-717x1024.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:38	70403/70403	---M--	200	added ('OK')	image/jpeg	etag:%226573a4c3-11303%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-3778902-1024x683.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-3778902-1024x683.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:39	152440/152440	---M--	200	added ('OK')	image/jpeg	etag:%226573a4d4-25378%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-6598660-1-717x1024.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-6598660-1-717x1024.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:40	67413/67413	---M--	200	added ('OK')	image/jpeg	etag:%226573a4c0-10755%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-3778684-1024x683.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-3778684-1024x683.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:41	11927/11927	---MCZ	200	added ('OK')	text/css	etag:W/%226877c393-2e97%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-15884.css?ver=1752679315	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-15884bfd9.css	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:41	125392/125392	---M--	200	added ('OK')	image/jpeg	etag:%226573a4d0-1e9d0%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-6598664-3-717x1024.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-photo-6598664-3-717x1024.jpg	(from https://pixelpiernyc.vamtam.com/horizontal-layout/)
18:09:42	3767/3767	---MCZ	200	added ('OK')	text/css	etag:W/%226877c8e9-eb7%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-1469.css?ver=1752680681	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-14698930.css	(from https://pixelpiernyc.vamtam.com/blog/)
18:09:43	38985/38985	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:09:43%20GMT	https://pixelpiernyc.vamtam.com/wp-json/wp/v2/pages/1469	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/wp/v2/pages/1469.json	(from https://pixelpiernyc.vamtam.com/blog/)
18:09:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Aug%202025%2013:09:45%20GMT	https://pixelpiernyc.vamtam.com/?p=1469	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/indexccf7.html	(from https://pixelpiernyc.vamtam.com/blog/)
18:09:52	2131/2131	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:09:52%20GMT	https://pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpixelpiernyc.vamtam.com%2Fblog%2F	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed0a16.json	(from https://pixelpiernyc.vamtam.com/blog/)
18:09:54	2288/2288	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Aug%202025%2013:09:53%20GMT	https://pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpixelpiernyc.vamtam.com%2Fblog%2F&format=xml	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embedc3ca	(from https://pixelpiernyc.vamtam.com/blog/)
18:10:06	106831/106831	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2008:33:40%20GMT	https://pixelpiernyc.vamtam.com/2023/11/27/10-indicators-that-its-time-for-a-new-website/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/11/27/10-indicators-that-its-time-for-a-new-website/index.html	(from https://pixelpiernyc.vamtam.com/blog/)
18:10:07	108635/108635	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2012:10:30%20GMT	https://pixelpiernyc.vamtam.com/2023/11/27/building-meaningful-work-relationships-with-your-team/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/11/27/building-meaningful-work-relationships-with-your-team/index.html	(from https://pixelpiernyc.vamtam.com/blog/)
18:10:07	107724/107724	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2006:14:56%20GMT	https://pixelpiernyc.vamtam.com/2023/11/27/rebranding-a-financial-services-firm-for-the-future-by-paying-tribute-to-its-past/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/11/27/rebranding-a-financial-services-firm-for-the-future-by-paying-tribute-to-its-past/index.html	(from https://pixelpiernyc.vamtam.com/blog/)
